33438,34305,0
3223,9381,0
41240,3292,0
45382,55286,1
204842,205388,1
46062,10103,1
3257,8390,1
19515,19229,1
138145,131631,0
2,18747,0
6453,136622,0
64050,55933,1
209637,25459,0
42881,209868,0
42881,209982,0
266906,2,0
50607,202257,1
2386,63846,0
209897,3269,1
6453,132415,1
41689,12697,0
40065,136950,0
24768,46261,1
263444,267954,1
1103,21320,1
1103,513,1
1103,2018,1
263785,13335,0
42859,60741,0
46723,8100,1
39151,3356,0
196816,209803,0
19037,35994,1
10101,53209,0
9121,203459,0
38182,133495,0
3356,5552,1
3549,5552,1
1103,31705,1
29384,9,1
7552,136748,0
36217,36290,0
29384,103,1
7568,40065,1
7568,12637,1
7568,15802,1
7568,9121,1
7568,29066,1
7568,23352,1
7568,5432,1
7568,34934,1
7568,12880,1
7568,4780,1
7568,35916,1
7568,4812,1
7568,13335,1
7568,16276,1
7568,14061,1
7568,1221,1
7568,36351,1
397100,8681,1
138481,703,1
3,28637,1
198949,10747,0
15570,13886,0
53668,701,1
9607,59139,0
9607,6908,1
9607,38293,0
9607,328243,0
132779,134292,0
3356,48027,1
3549,48027,1
11556,3561,1
3549,3215,1
264637,36040,0
4637,9714,1
4637,4515,1
